datetime,000503,600533,cash,commission,total,returns,equity_curve,drawdown
2016-10-13,4740.0,546.0,545.3,10.4,5831.3,0.002062103689447259,0.05831299999999965,0.9416870000000004
2016-10-14,4740.0,542.0,545.3,10.4,5827.3,-0.0006859533894671976,0.05827299999999965,0.9417270000000003
2016-10-17,4915.0,535.0,545.3,10.4,5995.3,0.028829818269181295,0.059952999999999645,0.9400470000000003
2016-10-18,4925.0,550.0,545.3,10.4,6020.3,0.004169933114272828,0.060202999999999646,0.9397970000000003
2016-10-19,4927.0,547.0,545.3,10.4,6019.3,-0.00016610467916877703,0.06019299999999965,0.9398070000000004
2016-10-20,4874.0,542.0,545.3,10.4,5961.3,-0.009635671921984335,0.05961299999999965,0.9403870000000003
2016-10-21,4850.0,542.0,545.3,10.4,5937.3,-0.0040259674903124765,0.059372999999999655,0.9406270000000003
2016-10-24,4828.0,547.0,545.3,10.4,5920.3,-0.0028632543411988287,0.05920299999999966,0.9407970000000003
2016-10-25,4818.0,552.0,545.3,10.4,5915.3,-0.00084455179636167,0.05915299999999966,0.9408470000000003
2016-10-26,4850.0,550.0,545.3,10.4,5945.3,0.00507159400199475,0.05945299999999965,0.9405470000000004
2016-10-27,4900.0,544.0,545.3,10.4,5989.3,0.007400803996434169,0.05989299999999965,0.9401070000000004
2016-10-28,4900.0,547.0,545.3,10.4,5992.3,0.0005008932596464177,0.05992299999999965,0.9400770000000004
2016-10-31,4960.0,542.0,545.3,10.4,6047.3,0.0091784456719457,0.06047299999999965,0.9395270000000003
2016-11-01,5012.0,546.0,545.3,10.4,6103.3,0.009260331056835325,0.06103299999999965,0.9389670000000003
2016-11-02,5155.0,549.0,545.3,10.4,6249.3,0.023921485098225448,0.06249299999999963,0.9375070000000003
2016-11-03,5431.0,551.0,545.3,10.4,6527.3,0.04448498231801956,0.06527299999999961,0.9347270000000004
2016-11-04,5391.0,553.0,545.3,10.4,6489.3,-0.005821702694835507,0.06489299999999962,0.9351070000000004
2016-11-07,5440.0,554.0,545.3,10.4,6539.3,0.007704991293359775,0.0653929999999996,0.9346070000000004
2016-11-08,5582.0,555.0,545.3,10.4,6682.3,0.021867784013579472,0.06682299999999959,0.9331770000000004
2016-11-09,5699.0,565.0,545.3,10.4,6809.3,0.0190054322613471,0.06809299999999958,0.9319070000000004
2016-11-10,5830.0,569.0,545.3,10.4,6944.3,0.019825826443246708,0.06944299999999957,0.9305570000000004
2016-11-11,5660.0,562.0,545.3,10.4,6767.3,-0.02548853016142738,0.06767299999999958,0.9323270000000005
2016-11-14,5684.0,572.0,545.3,10.4,6801.3,0.005024160300267422,0.06801299999999957,0.9319870000000005
2016-11-15,5630.0,568.0,545.3,10.4,6743.3,-0.008527781453545602,0.06743299999999958,0.9325670000000004
2016-11-16,5680.0,563.0,545.3,10.4,6788.3,0.006673290525410325,0.06788299999999957,0.9321170000000004
2016-11-17,5609.0,565.0,545.3,10.4,6719.3,-0.010164547824934034,0.06719299999999957,0.9328070000000004
2016-11-18,5680.0,576.0,545.3,10.4,6801.3,0.01220365216614816,0.06801299999999956,0.9319870000000005
2016-11-21,5684.0,587.0,545.3,10.4,6816.3,0.0022054607207444565,0.06816299999999956,0.9318370000000005
2016-11-22,5750.0,599.0,545.3,10.4,6894.3,0.011443158311694068,0.06894299999999956,0.9310570000000005
2016-11-23,5757.0,606.0,545.3,10.4,6908.3,0.002030663011473255,0.06908299999999956,0.9309170000000004
2016-11-24,5882.0,602.0,545.3,10.4,7029.3,0.01751516291996591,0.07029299999999956,0.9297070000000004
2016-11-25,5854.0,613.0,545.3,10.4,7012.3,-0.0024184484941601747,0.07012299999999956,0.9298770000000004
2016-11-28,5850.0,630.0,545.3,10.4,7025.3,0.0018538853158023283,0.07025299999999957,0.9297470000000004
2016-11-29,5819.0,629.0,545.3,10.4,6993.3,-0.004554965624243845,0.06993299999999956,0.9300670000000004
2016-11-30,5788.0,623.0,545.3,10.4,6956.3,-0.005290778316388578,0.06956299999999957,0.9304370000000004
2016-12-01,5793.0,610.0,545.3,10.4,6948.3,-0.0011500366574184184,0.06948299999999957,0.9305170000000005
2016-12-02,5570.0,597.0,545.3,10.4,6712.3,-0.033965142552854655,0.06712299999999959,0.9328770000000004
2016-12-05,5013.0,588.0,545.3,10.4,6146.3,-0.08432281036306477,0.06146299999999962,0.9385370000000004
2016-12-06,5141.0,604.0,545.3,10.4,6290.3,0.023428729479524346,0.06290299999999961,0.9370970000000004
2016-12-07,5390.0,632.0,545.3,10.4,6567.3,0.044036055514045325,0.06567299999999959,0.9343270000000004
2016-12-08,5338.0,632.0,545.3,10.4,6515.3,-0.007918018059171916,0.0651529999999996,0.9348470000000004
2016-12-09,5318.0,641.0,545.3,10.4,6504.3,-0.001688333614722315,0.0650429999999996,0.9349570000000004
2016-12-12,4786.0,606.0,545.3,10.4,5937.3,-0.08717310087173102,0.059372999999999634,0.9406270000000003
2016-12-13,4786.0,610.0,545.3,10.4,5941.3,0.0006737069038114107,0.059412999999999626,0.9405870000000004
2016-12-14,4700.0,584.0,545.3,10.4,5829.3,-0.018851093195091928,0.05829299999999964,0.9417070000000004
2016-12-15,4450.0,612.0,545.3,10.4,5607.3,-0.03808347485976016,0.05607299999999965,0.9439270000000004
2016-12-16,4668.0,615.0,545.3,10.4,5828.3,0.03941290817327414,0.05828299999999964,0.9417170000000004
2016-12-19,4666.0,599.0,545.3,10.4,5810.3,-0.003088379115694151,0.05810299999999964,0.9418970000000003
2016-12-20,4638.0,581.0,545.3,10.4,5764.3,-0.007916975027107087,0.05764299999999964,0.9423570000000003
2016-12-21,4621.0,579.0,545.3,10.4,5745.3,-0.0032961504432454936,0.05745299999999964,0.9425470000000004
2016-12-22,4610.0,572.0,545.3,10.4,5727.3,-0.0031329956660226532,0.057272999999999644,0.9427270000000003
2016-12-23,4474.0,560.0,545.3,10.4,5579.3,-0.02584114678818994,0.05579299999999965,0.9442070000000004
2016-12-26,4198.0,564.0,545.3,10.4,5307.3,-0.04875163550983097,0.05307299999999967,0.9469270000000003
2016-12-27,4186.0,568.0,545.3,10.4,5299.3,-0.0015073577902134927,0.05299299999999967,0.9470070000000004
2016-12-28,4244.0,555.0,545.3,10.4,5344.3,0.008491687581378748,0.05344299999999967,0.9465570000000003
2016-12-29,4190.0,555.0,545.3,10.4,5290.3,-0.01010422319106341,0.05290299999999967,0.9470970000000003
2016-12-30,0.0,561.0,-4188.7,11.700000000000001,-3627.7,-1.6857267073700923,-0.03627699999999977,1.0362769999999997
2017-01-03,0.0,567.0,-4188.7,11.700000000000001,-3621.7,-0.0016539405132728335,-0.03621699999999977,1.0362169999999997
2017-01-04,0.0,573.0,-4188.7,11.700000000000001,-3615.7,-0.0016566805643758453,-0.03615699999999977,1.0361569999999998
2017-01-05,0.0,567.0,-4188.7,11.700000000000001,-3621.7,0.0016594297093233124,-0.03621699999999978,1.0362169999999997
2017-01-06,0.0,570.0,-4188.7,11.700000000000001,-3618.7,-0.0008283402821879227,-0.036186999999999775,1.0361869999999997
2017-01-09,0.0,573.0,-4188.7,11.700000000000001,-3615.7,-0.0008290269986459542,-0.03615699999999977,1.0361569999999998
2017-01-10,0.0,575.0,-4188.7,11.700000000000001,-3613.7,-0.0005531432364410671,-0.036136999999999773,1.0361369999999999
2017-01-11,0.0,571.0,-4188.7,11.700000000000001,-3617.7,0.0011068987464371016,-0.03617699999999977,1.0361769999999997
2017-01-12,0.0,560.0,-4188.7,11.700000000000001,-3628.7,0.003040605909832239,-0.03628699999999977,1.0362869999999997
2017-01-13,0.0,554.0,-4188.7,11.700000000000001,-3634.7,0.0016534847190454727,-0.036346999999999775,1.0363469999999997
2017-01-16,0.0,528.0,-4188.7,11.700000000000001,-3660.7,0.00715327262222476,-0.03660699999999978,1.0366069999999998
2017-01-17,0.0,540.0,-4188.7,11.700000000000001,-3648.7,-0.0032780615729232077,-0.03648699999999978,1.0364869999999997
2017-01-18,0.0,540.0,-4188.7,11.700000000000001,-3648.7,0.0,-0.03648699999999978,1.0364869999999997
2017-01-19,0.0,530.0,-4188.7,11.700000000000001,-3658.7,0.002740702167895348,-0.03658699999999977,1.0365869999999997
2017-01-20,0.0,539.0,-4188.7,11.700000000000001,-3649.7,-0.002459890124907771,-0.03649699999999977,1.0364969999999998
2017-01-23,0.0,547.0,-4188.7,11.700000000000001,-3641.7,-0.0021919609830944875,-0.036416999999999776,1.0364169999999997
2017-01-24,0.0,543.0,-4188.7,11.700000000000001,-3645.7,0.0010983881154404962,-0.036456999999999774,1.0364569999999997
2017-01-25,0.0,0.0,-541.7,13.000000000000002,-541.7,-0.8514139945689442,-0.005416999999999969,1.005417
2017-01-26,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-03,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-06,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-07,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-08,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-09,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-10,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-13,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-14,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-15,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-16,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-17,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-20,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-21,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-22,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-23,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-24,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-27,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-02-28,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-01,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-02,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-03,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-06,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-07,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-08,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-09,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-10,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-13,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-14,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-15,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-16,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-17,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-20,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-21,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-22,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-23,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-24,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-27,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-28,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-29,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-30,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-03-31,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-05,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-06,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-07,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-10,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-11,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-12,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-13,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-14,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-17,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-18,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-19,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-20,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-21,0.0,0.0,-541.7,13.000000000000002,-541.7,0.0,-0.005416999999999969,1.005417
2017-04-24,0.0,582.0,606.3,14.300000000000002,1188.3,-3.19364962156175,0.01188299999999993,0.988117
2017-04-25,0.0,599.0,606.3,14.300000000000002,1205.3,0.014306151645207432,0.012052999999999928,0.987947
2017-04-26,0.0,623.0,606.3,14.300000000000002,1229.3,0.019912055090019143,0.012292999999999927,0.9877070000000001
2017-04-27,0.0,616.0,606.3,14.300000000000002,1222.3,-0.00569429756772144,0.012222999999999928,0.9877770000000001
2017-04-27,0.0,616.0,606.3,14.300000000000002,1222.3,0.0,0.012222999999999928,0.9877770000000001
